id,document_nr,title,contact_id,contact_sub_id,user_id,project_id,logopaper_id,language_id,bank_account_id,currency_id,payment_type_id,header,footer,total_gross,total_net,total_taxes,total_received_payments,total_credit_vouchers,total_remaining_payments,total,total_rounding_difference,mwst_type,mwst_is_net,show_position_taxes,is_valid_from,is_valid_to,contact_address,kb_item_status_id,reference,api_reference,viewed_by_client_at,updated_at,esr_id,qr_invoice_id,template_slug,taxs,network_link
161,RE-00161,"Ges- Oberebersol 49, Hohenrain LU",4,20.0,1,61.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,130.000000,130.000000,10.0100,140.000000,0.000000,0.0000,140.000000,-0.01,0,True,False,2022-11-18,2022-12-17,"Stalder-Rüttimann GmbH
Yvan Stalder
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Ges- Oberebersol 49, Hohenrain LU",,,2022-12-27 20:08:52,126,126,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '10.0100'}]",
162,RE-00162,"MP Whg 03-02 - MFH Tellstrasse 5+5a, 8570 Weinfelden",5,,1,35.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,415.000000,415.000000,31.9550,446.950000,0.000000,0.0000,446.950000,-0.01,0,True,False,2023-01-24,2023-01-31,"AQUASANI GmbH
Jozef Kajtazi
Wuhrstrasse 2
8580 Amriswil
Schweiz",9,"MP Whg 03-02 - MFH Tellstrasse 5+5a, 8570 Weinfelden",,,2023-02-16 15:49:47,127,127,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '31.9550'}]",
163,RE-00163,"MP Whg 01-04 - MFH Tellstrasse 5+5a, 8570 Weinfelden",5,,1,35.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,539.500000,539.500000,41.5415,581.050000,0.000000,0.0000,581.050000,0.01,0,True,False,2022-11-18,2022-12-17,"AQUASANI GmbH
Jozef Kajtazi
Wuhrstrasse 2
8580 Amriswil
Schweiz",9,"MP Whg 01-04 - MFH Tellstrasse 5+5a, 8570 Weinfelden",,,2023-01-24 11:11:04,128,128,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '41.5415'}]",
164,RE-00164,"Uetlibergstr.145, Zürich, MFH, Devis",2,,1,68.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1015.000000,1015.000000,78.1550,1093.150000,0.000000,0.0000,1093.150000,-0.01,0,True,False,2022-11-18,2022-12-17,"AQUA rep AG
Gjuchstrasse 1
8905 Arni
Schweiz",9,"Uetlibergstr.145, Zürich, MFH, Devis",,,2022-12-08 14:21:53,129,129,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '78.1550'}]",
165,RE-00165,"Förderbeitrag G+ Chamerstrass45, Zug, MFH",29,,2,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Anbei erhalten Sie die Rechnung der F&ouml;rderbeitr&auml;ge f&uuml;r einen GEAK&reg;Plus Beratungsbericht.,Bei Fragen d&uuml;rfen Sie uns gerne kontaktieren.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,True,False,2022-02-15,2022-03-19,"Kanton Zug
Finanzverwaltung
Baarerstrasse 53
6300 Zug
Schweiz",9,"Halbartenstr.50, 5430 Wettingen",,,2022-12-05 14:33:51,130,130,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
167,RE-00167,"Planung HLS - Schmiedgässli 3, Fahrwangen, MFH",4,20.0,1,20.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,5350.000000,5350.000000,411.9500,5761.950000,0.000000,0.0000,5761.950000,0.0,0,True,False,2022-12-10,2023-01-08,"Stalder-Rüttimann GmbH
Herr Stalder Yvan
Unterdorf 12
5636 Benzenschwil
Schweiz",9,,,,2023-01-24 11:11:04,131,131,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '411.9500'}]",
168,RE-00168,"Albisstr.9+10, Cham - Abmeldung Gas",4,20.0,1,75.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,100.000000,100.000000,7.7000,107.700000,0.000000,0.0000,107.700000,0.0,0,True,False,2022-12-10,2023-01-08,"Stalder-Rüttimann GmbH
Yvan Stalder
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,,,,2023-01-24 11:11:04,132,132,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '7.7000'}]",
169,RE-00169,"384/201 WBD -  Grossacher 4/6, Ebmatingen, 2 MFH",95,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1857.000000,1857.000000,142.9890,2000.000000,0.000000,0.0000,2000.000000,0.01,0,True,False,2022-12-10,2023-01-08,"Frei+Partner Haustechnikplanung AG
Schartenstrasse 41
5400 Baden
Schweiz",9,"Zürichstr.60 b/c, Nänikon, Neubau 2 MFH",,,2023-01-24 11:11:04,133,133,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '142.9890'}]",
170,RE-00170,"Gätterli 21, Bachenbülach ZH - OF/GES",2,,1,43.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,612.500000,612.500000,47.1625,659.650000,0.000000,0.0000,659.650000,-0.01,0,True,False,2022-12-10,2023-01-08,"AQUA rep AG
Gjuchstrasse 1
8905 Arni
Schweiz",9,,,,2023-01-24 11:11:04,134,134,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '47.1625'}]",
172,RE-00172,"IB gMFH - Seminarstr. 21, 5400 Baden",40,,1,71.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1800.000000,1671.300000,128.6908,1800.000000,0.000000,0.0000,1800.000000,0.0,0,False,False,2022-12-29,2023-03-31,"Eidgenössische Finanzverwaltung EFV
Bundesgasse 3
3003 Bern
Schweiz",9,"Seminarstrasse 21, 5400 Baden",,,2023-05-05 16:48:12,135,135,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '128.6908'}]",
173,RE-00173,"IB gMFH - Degermoosstr.9, Lengnau AG, REFH",40,,1,79.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1800.000000,1671.300000,128.6908,1800.000000,0.000000,0.0000,1800.000000,0.0,0,False,False,2022-12-29,2023-03-31,"Eidgenössische Finanzverwaltung EFV
Bundesgasse 3
3003 Bern
Schweiz",9,,,,2023-05-05 16:49:02,136,136,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '128.6908'}]",
174,RE-00174,"EN SIA380/1 - Seeweg 1, Boniswil, MFH NB",4,20.0,1,85.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,900.000000,900.000000,69.3000,969.300000,0.000000,0.0000,969.300000,0.0,0,True,False,2022-12-29,2023-01-27,"Stalder-Rüttimann GmbH
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,Neubau EFH Leibstadt,,,2023-02-06 13:54:14,137,137,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '69.3000'}]",
175,RE-00175,"Ges/Pl - Hinterg.2 + Schmiedg.1, Fahrw.",4,20.0,1,76.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1340.000000,1340.000000,103.1800,1443.200000,0.000000,0.0000,1443.200000,0.02,0,True,False,2022-12-29,2023-01-27,"Stalder-Rüttimann GmbH
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,,,,2023-02-06 13:54:14,138,138,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '103.1800'}]",
176,RE-00176,"Baueingabe & Gesuche - Schlössliring 7, Wolhusen, UB MFH",51,,1,63.0,1,1,1,1,4,Guten Tag Herr Stojkovic<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3510.000000,3510.000000,270.2700,3780.250000,0.000000,0.0000,3780.250000,-0.02,0,True,False,2022-12-29,2023-01-27,"Herr
Vlastimir Stojkovic
Schlössliring
6110 Wolhusen
Schweiz",9,Baueingabe & Gesuche für Heizung /Gebäudehülle ,,,2023-02-06 13:54:14,139,139,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '270.2700'}]",
177,RE-00177,"Teilrechnung 3/3 - Rainstr.52, Nussb.",6,,1,21.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sie wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,400.000000,400.000000,30.8000,0.000000,0.000000,430.8000,430.800000,0.0,0,True,False,2023-01-17,2023-02-15,"Sani Project
Guido Wolter
Rebhaldenweg 22
5443 Niederrohrdorf
Schweiz",7,"Rainstrasse 52, Nussbaumen",,,2023-01-17 12:00:40,140,140,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '30.8000'}]",
178,RE-00178,"Teilrechnung 2/3 - Rainstr.52, Nussb.",6,,1,21.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,2900.000000,2900.000000,223.3000,3123.300000,0.000000,0.0000,3123.300000,0.0,0,True,False,2023-01-18,2023-02-20,"Sani Project
Guido Wolter
Rebhaldenweg 22
5443 Niederrohrdorf
Schweiz",9,"Rainstrasse 52, Nussbaumen",,,2023-03-29 10:50:30,141,141,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '223.3000'}]",
179,RE-00179,"GEAK Plus, EFH, Grossplatzstr. 15, Pfaffhausen",52,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,1000.000000,0.000000,0.0000,1000.000000,0.0,0,True,False,2023-01-18,2023-02-16,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",9,,,,2023-05-05 16:57:55,142,142,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
180,RE-00180,"GEAK+ Grossplatzstr.15, Pfaffhausen ZH, EFH",105,,1,73.0,1,1,1,1,4,Guten Tag Frau Turina<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1100.000000,949.850000,150.1393,1100.000000,0.000000,0.0000,1100.000000,0.0,0,False,False,2023-01-18,2023-02-16,"Herr
Dr. med. Juraj Turina
Grossplatzstrasse 15
8118 Pfaffhausen
Schweiz",9,"Bachtalstr.7, Ennetbaden, EFH",,,2023-02-24 12:13:10,143,143,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '150.1393'}]",
181,RE-00181,"384/201 WBD - Haldenbachstr.26, Zürich, San. MFH",95,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,850.000000,850.000000,65.4500,915.450000,0.000000,0.0000,915.450000,0.0,0,True,False,2023-01-18,2023-02-16,"Frei+Partner Haustechnikplanung AG
Schartenstrasse 41
5400 Baden
Schweiz",9,"Haldenbachstr.26, Zürich",,,2023-02-16 15:49:47,144,144,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '65.4500'}]",
182,RE-00182,"Ges- Oberebersol 49, Hohenrain LU, Scheuber",4,,1,87.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,130.000000,130.000000,10.0100,140.000000,0.000000,0.0000,140.000000,-0.01,0,True,False,2023-01-18,2023-02-16,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,,,,2023-02-24 12:13:10,145,145,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '10.0100'}]",
183,RE-00183,"IB gMFH - Alte Aescherstr.27, Arni AG, 4-FH",40,,1,86.0,1,1,1,1,4,Guten Tag Eidgenössische Finanzverwaltung EFV<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1800.000000,1671.300000,128.6908,1800.000000,0.000000,0.0000,1800.000000,0.0,0,False,False,2023-01-24,2023-03-24,"Eidgenössische Finanzverwaltung EFV
Bundesgasse 3
3003 Bern
Schweiz",9,,,,2023-05-05 16:53:04,146,146,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '128.6908'}]",
184,RE-00184,"Planung H/S - Erni, Guggibadstr.6, Schongau",4,,1,38.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1740.000000,1740.000000,133.9800,1874.000000,0.000000,0.0000,1874.000000,0.02,0,True,False,2023-01-24,2023-02-22,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Erni, Guggibadstr.6, Schongau",,,2023-03-29 10:50:30,147,147,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '133.9800'}]",
185,RE-00185,"Planung H/S - Erni, Guggibadstr.6, Schongau",4,20.0,1,38.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1740.000000,1740.000000,133.9800,0.000000,0.000000,1874.0000,1874.000000,0.02,0,True,False,2023-01-24,2023-02-22,"Stalder-Rüttimann GmbH
Yvan Stalder
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",7,"Erni, Guggibadstr.6, Schongau",,,2023-01-24 11:33:06,148,148,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '133.9800'}]",
186,RE-00186,"EN - Bäumliweg, Leibstadt, EFH",111,,1,90.0,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1050.000000,1050.000000,80.8500,1130.850000,0.000000,0.0000,1130.850000,0.0,0,True,False,2023-02-24,2023-05-31,"Fam. Kramer / Ruvidic
Hauptstrasse 586
5324 Full-Reuenthal",9,Neubau EFH Leibstadt,,,2023-05-12 17:13:43,149,149,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '80.8500'}]",
187,RE-00187,GEAK Plus Referat,107,108.0,1,,1,1,1,1,4,Sehr geehrter Herr Studer<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1850.000000,1850.000000,142.4500,1992.450000,0.000000,0.0000,1992.450000,0.0,0,True,False,2023-01-27,2023-02-25,"TECTON Management AG
Herr Jürg Studer
Industriestrasse 3
5432 Neuenhof
Schweiz",9,,,,2023-02-24 12:13:10,150,150,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '142.4500'}]",
188,RE-00188,"Geak+ Höhacherweg 1, Volketswil ZH, 11-FH",110,,1,80.0,1,1,1,1,4,Sehr geehrter HErr Tschanz<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1650.000000,1424.800000,225.2089,1650.000000,0.000000,0.0000,1650.000000,0.0,0,False,False,2023-02-08,2023-03-09,"Herr
Ulrich Tschanz
Höhacherweg 1
8604 Volketswil
Schweiz",9,"Höhacherweg 1, Volketswil ZH, 11-FH",,,2023-03-29 10:50:31,151,151,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '225.2089'}]",
189,RE-00189,"Förderbeitrag GEAK +, Höhacherweg 1, Volketswil",52,,1,,1,1,1,1,4,"Guten Tag Amt für Abfall, Wasser, Energie, Luft<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:",Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,1500.000000,0.000000,0.0000,1500.000000,0.0,0,True,False,2023-02-09,2023-03-10,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",9,"Förderbeitrag GEAK +, Höhacherweg 1, Volketswil",,,2023-05-05 17:03:48,152,152,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
190,RE-00190,"GEAK+ Bachtalstr.7, Ennetbaden, EFH",103,,1,72.0,1,1,1,1,4,Guten Tag Florian Dörfler<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1225.000000,1065.900000,159.0761,1225.000000,0.000000,0.0000,1225.000000,0.0,0,False,False,2023-02-15,2023-03-16,"Herr
Florian Dörfler
Bachtalstrasse 7
5408 Enntbaden
Schweiz",9,"Bachtalstr.7, Ennetbaden, EFH",,,2023-03-29 10:50:30,153,153,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '159.0761'}]",
191,RE-00191,"Förderbeitrag G+ Lerbhaldenstr.6, Oftringen, EFH",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,1000.000000,0.000000,0.0000,1000.000000,0.0,0,False,False,2023-02-15,2023-03-19,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,"Lerbhaldenstrasse 6, 4665 Oftringen, EFH",,,2023-03-29 10:50:31,154,154,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
192,RE-00192,"Förderbeitrag G+ Bachtalstr.7, Ennetbaden, EFH",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,1000.000000,0.000000,0.0000,1000.000000,0.0,0,False,False,2023-02-15,2023-03-19,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",9,"Bachtalstrasse 7, 5408 Ennetbaden, EFH",,,2023-03-29 10:50:31,155,155,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
193,RE-00193,"GEAK®Plus, EFH, Kt. AG - Lerbhaldenstrasse 6, 4665 Oftringen",94,,1,62.0,1,1,1,1,4,Guten Tag Urs Schaffner<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1100.000000,949.850000,150.1393,1100.000000,0.000000,0.0000,1100.000000,0.0,0,False,False,2023-02-15,2023-03-16,"Herr
Urs Schaffner
Lerbhaldenstrasse 6
4665 Oftringen
Schweiz",9,,,,2023-03-29 10:50:31,156,156,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '150.1393'}]",
194,RE-00194,"EN - Bahnhofstr.44, Koblenz, GA",160,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,750.000000,750.000000,57.7500,807.750000,0.000000,0.0000,807.750000,0.0,0,True,False,2023-05-04,2023-05-25,"MPS Constructions SA
Chemin des Bosquets 22
1618 Châtel-St-Denis
Schweiz",9,"Energienachweis - Bahnhofstr.44, Koblenz, GA",,,2023-06-06 14:13:00,157,157,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '57.7500'}]",
195,RE-00195,"AB - Umbau EFH, Riedmattenstr.3, Oberrohrdorf",53,54.0,1,56.0,1,1,1,1,4,Guten Tag Herr&nbsp;<span>Holenweger</span><br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1450.000000,1450.000000,111.6500,1561.650000,0.000000,0.0000,1561.650000,0.0,0,True,False,2023-02-16,2023-03-17,"Blaser Baumanagement AG
Herr Tobias Holenweger
Bremgartenstrasse 2
5443 Niederrohrdorf
Schweiz",9,"Umbau EFH, Riedmattenstr.3, Oberrohrdorf",,,2023-03-29 10:50:31,158,158,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '111.6500'}]",
196,RE-00196,"Planung Sanitär - Tellstr.5/5a, Weinfelden",5,,1,35.0,1,1,1,1,4,Guten Tag Herr&nbsp;<span>Kajtazi</span><br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3249.762500,3249.750000,250.2308,3500.000000,0.000000,0.0000,3500.000000,0.02,0,True,False,2023-02-16,2023-03-17,"AQUASANI GmbH
Jozef Kajtazi
Freiestrasse 48A
8580 Amriswil
Schweiz",9,"Tellstr.5/5a, 8570 Weinfelden, Neubau 13-FH",,,2023-04-06 16:00:44,159,159,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '250.2308'}]",
197,RE-00197,"Devis - Fischweg 3, Meisterschw.",4,,1,93.0,1,1,1,1,4,Sehr geehrter Herr Stalder<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3100.000000,3100.000000,238.7000,3338.700000,0.000000,0.0000,3338.700000,0.0,0,True,False,2023-02-18,2023-03-19,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,"Fischweg 3, Meisterschwanden",,,2023-03-29 10:50:31,160,160,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '238.7000'}]",
198,RE-00198,"EN - Jurastr. Sarmenstorf, 3 Häuser",4,20.0,1,91.0,1,1,1,1,4,Guten Tag Herr Stalder<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,2800.000000,2800.000000,215.6000,3015.600000,0.000000,0.0000,3015.600000,0.0,0,True,False,2023-02-22,2023-03-23,"Stalder-Rüttimann GmbH
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",9,,,,2023-03-29 10:50:31,161,161,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '215.6000'}]",
