id,ref_id,ref_class,date,debit_account_id,credit_account_id,description,amount,currency_id,ref_uuid
3371,,KbBill,2023-02-24T00:00:00+01:00,184,107,(Lieferantenrechnung erstellt) Semestergebühr 01/23,710.0,1,a2aa30ad-6001-4c3c-9591-afe8a19eb09a
3373,,KbBill,2023-02-01T00:00:00+01:00,208,107,(Lieferantenrechnung erstellt) Internet,45.5,1,bc0617ea-db55-4fa7-90b8-085eb9f46d15
3374,,KbBill,2023-02-01T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Internet,3.5,1,bc0617ea-db55-4fa7-90b8-085eb9f46d15
3375,,KbBill,2023-02-01T00:00:00+01:00,208,107,(Lieferantenrechnung erstellt) Mobile,26.93,1,bc0617ea-db55-4fa7-90b8-085eb9f46d15
3376,,KbBill,2023-02-01T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Mobile,2.07,1,bc0617ea-db55-4fa7-90b8-085eb9f46d15
3377,,KbBill,2023-02-07T00:00:00+01:00,224,107,(Lieferantenrechnung erstellt) Notebooklizenz,78.92,1,cb48ad8d-b3b5-492b-a6e0-0ae14771eb1f
3378,,KbBill,2023-02-07T00:00:00+01:00,112,107,(Lieferantenrechnung erstellt) Notebooklizenz,6.08,1,cb48ad8d-b3b5-492b-a6e0-0ae14771eb1f
3379,202.0,KbInvoice,2023-03-13T00:00:00+01:00,113,150,"IB gMFH - Hertensteinstr.70, Ennetbaden",1671.309192,1,
3380,202.0,KbInvoice,2023-03-13T00:00:00+01:00,113,105,"IB gMFH - Hertensteinstr.70, Ennetbaden",128.690808,1,
3381,203.0,KbInvoice,2023-03-13T00:00:00+01:00,113,150,"IB_EFH - Birkenstr.2, Windisch, EFH",417.827298,1,
3382,203.0,KbInvoice,2023-03-13T00:00:00+01:00,113,105,"IB_EFH - Birkenstr.2, Windisch, EFH",32.172702,1,
3383,,KbBill,2023-02-07T00:00:00+01:00,206,107,(Lieferantenrechnung erstellt) Feb & Mär 23,93.78,1,ffe07452-57ad-4b50-9e77-17ba0d239e79
3384,,KbBill,2023-02-07T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Feb & Mär 23,7.22,1,ffe07452-57ad-4b50-9e77-17ba0d239e79
3391,205.0,KbInvoice,2023-03-16T00:00:00+01:00,113,150,"Förderbeitrag GEAK +, Gehrenholz 6a, Zürich, EFH",1000.0,1,
3392,205.0,KbInvoice,2023-03-16T00:00:00+01:00,113,105,"Förderbeitrag GEAK +, Gehrenholz 6a, Zürich, EFH",0.0,1,
3393,,,2021-12-31T00:00:00+01:00,113,152,Korrekturbuchung (800+800+1000),2600.0,1,
3394,,,2021-12-31T00:00:00+01:00,113,152,Korrekturbuchung (1173.95 brutto),1173.95,1,
3395,,,2021-12-31T00:00:00+01:00,113,208,Korrekturbuchung (448.40 brutto),448.4,1,
3396,,,2021-03-04T00:00:00+01:00,115,245,Kapitalerhöhung Carmine (Agio),1300.0,1,
3397,,,2021-03-04T00:00:00+01:00,216,115,Spesen Kapitalerhöhung,145.0,1,
3398,,,2021-01-01T00:00:00+01:00,147,148,Verlustvortrag 19/20,2430.18,1,
3399,,,2021-12-31T00:00:00+01:00,91,148,Gewinn 21,37129.68,1,
3400,,,2022-01-01T00:00:00+01:00,115,93,Saldovortrag 1.1.2022,32446.31,1,
3401,,,2022-01-01T00:00:00+01:00,231,93,Saldovortrag 1.1.2022,408.45,1,
3402,,,2022-01-01T00:00:00+01:00,113,93,Saldovortrag 1.1.2022,18147.6,1,
3403,,,2022-01-01T00:00:00+01:00,93,122,Saldovortrag 1.1.2022,978.42,1,
3404,,,2022-01-01T00:00:00+01:00,129,93,Saldovortrag 1.1.2022,6266.7,1,
3405,,,2022-01-01T00:00:00+01:00,133,93,Saldovortrag 1.1.2022,7800.0,1,
3406,,,2022-01-01T00:00:00+01:00,93,107,Saldovortrag 1.1.2022,11061.95,1,
3407,,,2022-01-01T00:00:00+01:00,93,134,Saldovortrag 1.1.2022,16.75,1,
3408,,,2022-01-01T00:00:00+01:00,93,226,Saldovortrag 1.1.2022,1309.65,1,
3409,,,2022-01-01T00:00:00+01:00,93,227,Saldovortrag 1.1.2022,900.0,1,
3410,,,2022-01-01T00:00:00+01:00,93,135,Saldovortrag 1.1.2022,997.84,1,
3411,,,2022-01-01T00:00:00+01:00,136,93,Saldovortrag 1.1.2022,3844.0,1,
3412,,,2022-01-01T00:00:00+01:00,137,93,Saldovortrag 1.1.2022,9592.5,1,
3413,,,2022-01-01T00:00:00+01:00,93,142,Saldovortrag 1.1.2022,441.45,1,
3414,,,2022-01-01T00:00:00+01:00,93,145,Saldovortrag 1.1.2022,26800.0,1,
3415,,,2022-01-01T00:00:00+01:00,93,245,Saldovortrag 1.1.2022,1300.0,1,
3416,,,2022-01-01T00:00:00+01:00,147,93,Saldovortrag 1.1.2022,2430.18,1,
3417,,,2022-01-01T00:00:00+01:00,93,148,Saldovortrag 1.1.2022,37129.68,1,
3422,204.0,KbInvoice,2023-03-22T00:00:00+01:00,113,150,"GEAK+ Gehrenholz 6a, Zürich, EFH",2228.412256,1,
3423,204.0,KbInvoice,2023-03-22T00:00:00+01:00,113,150,"GEAK+ Gehrenholz 6a, Zürich, EFH",-1000.0,1,
3424,204.0,KbInvoice,2023-03-22T00:00:00+01:00,113,105,"GEAK+ Gehrenholz 6a, Zürich, EFH",171.587744,1,
3425,204.0,KbInvoice,2023-03-22T00:00:00+01:00,113,105,"GEAK+ Gehrenholz 6a, Zürich, EFH",0.0,1,
3430,206.0,KbInvoice,2023-03-23T00:00:00+01:00,113,150,"Geak+, Sihlquai 16/Zürichstr.23, Adliswil ZH, 2 MFH",6731.662024,1,
3431,206.0,KbInvoice,2023-03-23T00:00:00+01:00,113,150,"Geak+, Sihlquai 16/Zürichstr.23, Adliswil ZH, 2 MFH",-3000.0,1,
3432,206.0,KbInvoice,2023-03-23T00:00:00+01:00,113,105,"Geak+, Sihlquai 16/Zürichstr.23, Adliswil ZH, 2 MFH",518.337976,1,
3433,206.0,KbInvoice,2023-03-23T00:00:00+01:00,113,105,"Geak+, Sihlquai 16/Zürichstr.23, Adliswil ZH, 2 MFH",0.0,1,
3436,208.0,KbInvoice,2023-03-23T00:00:00+01:00,113,150,"Förderbeitrag GEAK +, Zürichstr.23, Adliswil, 6-FH",1500.0,1,
3437,208.0,KbInvoice,2023-03-23T00:00:00+01:00,113,105,"Förderbeitrag GEAK +, Zürichstr.23, Adliswil, 6-FH",0.0,1,
3438,207.0,KbInvoice,2023-03-23T00:00:00+01:00,113,150,"Förderbeitrag GEAK +, Sihlquai 16, Adliswil, 15-FH",1500.0,1,
3439,207.0,KbInvoice,2023-03-23T00:00:00+01:00,113,105,"Förderbeitrag GEAK +, Sihlquai 16, Adliswil, 15-FH",0.0,1,
3440,876.0,KbClientAccountEntry,2023-02-22T00:00:00+01:00,115,113,Zahlungseingang,1225.0,1,
3441,877.0,KbClientAccountEntry,2023-02-22T00:00:00+01:00,115,113,Zahlungseingang,1874.0,1,
3442,878.0,KbClientAccountEntry,2023-02-24T00:00:00+01:00,115,113,Zahlungseingang,3123.3,1,
3443,879.0,KbClientAccountEntry,2023-02-24T00:00:00+01:00,115,113,Zahlungseingang,1600.0,1,
3444,880.0,KbClientAccountEntry,2023-02-27T00:00:00+01:00,115,113,Zahlungseingang,1561.65,1,
3445,881.0,KbClientAccountEntry,2023-02-28T00:00:00+01:00,115,113,Zahlungseingang,1650.0,1,
3446,882.0,KbClientAccountEntry,2023-03-14T00:00:00+01:00,115,113,Zahlungseingang,1100.0,1,
3447,883.0,KbClientAccountEntry,2023-03-16T00:00:00+01:00,115,113,Zahlungseingang,1000.0,1,
3448,884.0,KbClientAccountEntry,2023-03-16T00:00:00+01:00,115,113,Zahlungseingang,1000.0,1,
3449,885.0,KbClientAccountEntry,2023-03-20T00:00:00+01:00,115,113,Zahlungseingang,969.3,1,
3450,886.0,KbClientAccountEntry,2023-03-20T00:00:00+01:00,115,113,Zahlungseingang,3015.6,1,
3451,887.0,KbClientAccountEntry,2023-03-20T00:00:00+01:00,115,113,Zahlungseingang,3338.7,1,
3452,888.0,KbClientAccountEntry,2023-03-23T00:00:00+01:00,115,113,Zahlungseingang,1500.0,1,
3453,889.0,KbClientAccountEntry,2023-03-27T00:00:00+02:00,115,113,Zahlungseingang,4250.0,1,
3454,209.0,KbInvoice,2023-03-30T00:00:00+02:00,113,150,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",2321.262767,1,
3455,209.0,KbInvoice,2023-03-30T00:00:00+02:00,113,150,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",-2200.0,1,
3456,209.0,KbInvoice,2023-03-30T00:00:00+02:00,113,150,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",0.0,1,
3457,209.0,KbInvoice,2023-03-30T00:00:00+02:00,113,105,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",178.737233,1,
3458,209.0,KbInvoice,2023-03-30T00:00:00+02:00,113,105,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",0.0,1,
3459,209.0,KbInvoice,2023-03-30T00:00:00+02:00,113,105,"GEAK Plus, Brunnenwiesenstrasse 1b, Uster",0.0,1,
3460,210.0,KbInvoice,2023-03-30T00:00:00+02:00,113,150,"Förderbeitrag GEAK +, Brunnenwiesenstr.1b, Uster, EFH",1000.0,1,
3461,210.0,KbInvoice,2023-03-30T00:00:00+02:00,113,105,"Förderbeitrag GEAK +, Brunnenwiesenstr.1b, Uster, EFH",0.0,1,
3466,213.0,KbInvoice,2023-04-06T00:00:00+02:00,113,222,"Ausführungsplanung HLS, Panoramaweg, Meisterschwanden, Waser",3900.0,1,
3467,213.0,KbInvoice,2023-04-06T00:00:00+02:00,113,105,"Ausführungsplanung HLS, Panoramaweg, Meisterschwanden, Waser",300.3,1,
3468,,KbBill,2023-03-15T00:00:00+01:00,200,107,(Lieferantenrechnung erstellt) Parkbusse,50.14,1,891bdfb6-222f-44e9-97ef-f8d2db10d070
3469,,KbBill,2023-03-15T00:00:00+01:00,112,107,(Lieferantenrechnung erstellt) Parkbusse,3.86,1,891bdfb6-222f-44e9-97ef-f8d2db10d070
3470,,KbBill,2023-03-29T00:00:00+02:00,200,107,(Lieferantenrechnung erstellt) Geschwindigkeitsbusse,40.0,1,3b17ff45-3dcb-4d7a-9bcd-29287956619d
3472,,KbBill,2023-02-28T00:00:00+01:00,224,107,(Lieferantenrechnung erstellt) Kalkulationsdaten Sanität,2279.99,1,ea82db1f-3f8b-4306-9546-6e53f969ca0c
3473,,KbBill,2023-02-28T00:00:00+01:00,112,107,(Lieferantenrechnung erstellt) Kalkulationsdaten Sanität,175.56,1,ea82db1f-3f8b-4306-9546-6e53f969ca0c
3474,,KbBill,2022-08-16T00:00:00+02:00,191,107,(Lieferantenrechnung erstellt) Nebenkosten,109.65,1,c7581fec-242e-40cd-bfe4-8585a1dc607b
3476,,KbBill,2023-01-30T00:00:00+01:00,191,107,(Lieferantenrechnung erstellt) Nebenkosten,115.75,1,59fcd8d7-dadf-4f0a-afaa-9f734071d4a1
3478,,KbBill,2023-03-07T00:00:00+01:00,229,107,(Lieferantenrechnung erstellt) Beschriftung Pylon,850.0,1,a68e81fc-0929-4955-8553-d3fa35acc749
3480,,KbBill,2023-04-02T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) TelefonNr / Mar 23,43.92,1,8a6a44c4-98f6-4766-8c64-2302e6f8350a
3481,,KbBill,2023-04-02T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) TelefonNr / Mar 23,3.38,1,8a6a44c4-98f6-4766-8c64-2302e6f8350a
3482,,KbBill,2023-04-06T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Diverses Büromaterial,96.01,1,4ee9ef38-b0b8-4dcb-8045-bce1d811178d
3483,,KbBill,2023-04-06T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Diverses Büromaterial,7.39,1,4ee9ef38-b0b8-4dcb-8045-bce1d811178d
3484,,KbBill,2023-04-06T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Diverses Büromaterial,25.9,1,4ee9ef38-b0b8-4dcb-8045-bce1d811178d
3486,,KbBill,2023-03-13T00:00:00+01:00,163,107,(Lieferantenrechnung erstellt) Ubakus Lizenz,101.88,2,92168142-e132-4943-8c97-9535fb6be83c
3488,,KbBill,2023-02-28T00:00:00+01:00,163,107,(Lieferantenrechnung erstellt) GEAK Gebühr / Feb 23,417.83,1,f0675759-ff08-4a8a-bc83-51c472646724
3489,,KbBill,2023-02-28T00:00:00+01:00,112,107,(Lieferantenrechnung erstellt) GEAK Gebühr / Feb 23,32.17,1,f0675759-ff08-4a8a-bc83-51c472646724
3490,,KbBill,2023-03-31T00:00:00+02:00,163,107,(Lieferantenrechnung erstellt) GEAK Gebühr / Mär 23,557.1,1,826adeef-0e97-409f-bf37-59d81831b720
3491,,KbBill,2023-03-31T00:00:00+02:00,112,107,(Lieferantenrechnung erstellt) GEAK Gebühr / Mär 23,42.9,1,826adeef-0e97-409f-bf37-59d81831b720
3492,,KbBill,2023-04-01T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) Internet,45.5,1,ef57b7b1-22d2-4d0f-814f-719dc496021e
3493,,KbBill,2023-04-01T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Internet,3.5,1,ef57b7b1-22d2-4d0f-814f-719dc496021e
3494,,KbBill,2023-04-01T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) Mobile,26.93,1,ef57b7b1-22d2-4d0f-814f-719dc496021e
3495,,KbBill,2023-04-01T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Mobile,2.07,1,ef57b7b1-22d2-4d0f-814f-719dc496021e
3496,,KbBill,2023-03-01T00:00:00+01:00,208,107,(Lieferantenrechnung erstellt) TelefonNr / Feb 23,34.68,1,deda6994-a9ec-4f5c-88e3-bd9c5c8ed0c1
3497,,KbBill,2023-03-01T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) TelefonNr / Feb 23,2.67,1,deda6994-a9ec-4f5c-88e3-bd9c5c8ed0c1
3500,,KbBill,2023-03-01T00:00:00+01:00,181,107,(Lieferantenrechnung erstellt) Definitive Prämienrechnung 22,569.3,1,2fd72020-2264-47bb-a00c-8e21c7c61af1
3502,,,2022-12-31T00:00:00+01:00,181,142,Abgrenzung Def. Prämienrechnung SUVA 22,569.3,1,
3503,,,2022-12-31T00:00:00+01:00,111,142,Abgrenzung Def. Prämienrechnung SUVA 22,0.0,1,
3504,,KbBill,2023-03-09T00:00:00+01:00,178,107,(Lieferantenrechnung erstellt) Akontorechnung 03/23,3628.0,1,41a00962-ac5f-4593-9d1e-23b9c8b4290e
3506,,KbBill,2023-01-03T00:00:00+01:00,195,107,(Lieferantenrechnung erstellt) Benzin,109.52,1,1b872201-80dc-45be-a1a6-c213c3110a32
3507,,KbBill,2023-01-03T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Benzin,8.43,1,1b872201-80dc-45be-a1a6-c213c3110a32
3508,,,2022-12-31T00:00:00+01:00,195,142,Abgrenzung BenzinRE Dez 22,109.52,1,
3509,,KbBill,2023-02-02T00:00:00+01:00,195,107,(Lieferantenrechnung erstellt) Benzin,135.52,1,82102c84-c995-4e41-8f78-593d73131178
3510,,KbBill,2023-02-02T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Benzin,10.43,1,82102c84-c995-4e41-8f78-593d73131178
3511,,KbBill,2023-03-02T00:00:00+01:00,195,107,(Lieferantenrechnung erstellt) Benzin,74.23,1,469d0069-0bb7-43ab-adca-ec2398a0de5d
3512,,KbBill,2023-03-02T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Benzin,5.72,1,469d0069-0bb7-43ab-adca-ec2398a0de5d
3513,,KbBill,2023-04-04T00:00:00+02:00,195,107,(Lieferantenrechnung erstellt) Benzin,75.07,1,c35d4cda-fdac-457e-81a7-c52f7929c5db
3514,,KbBill,2023-04-04T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Benzin,5.78,1,c35d4cda-fdac-457e-81a7-c52f7929c5db
3515,915.0,KbClientAccountEntry,2023-04-03T00:00:00+02:00,115,113,Zahlungseingang,1400.0,1,
3516,,KbBill,2023-03-01T00:00:00+01:00,208,107,(Lieferantenrechnung erstellt) Internet,45.5,1,e35579a2-e852-4ec6-a9da-df2a47238dae
3517,,KbBill,2023-03-01T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Internet,3.5,1,e35579a2-e852-4ec6-a9da-df2a47238dae
3518,,KbBill,2023-03-01T00:00:00+01:00,208,107,(Lieferantenrechnung erstellt) Mobile,26.93,1,e35579a2-e852-4ec6-a9da-df2a47238dae
3519,,KbBill,2023-03-01T00:00:00+01:00,111,107,(Lieferantenrechnung erstellt) Mobile,2.07,1,e35579a2-e852-4ec6-a9da-df2a47238dae
3520,,,2022-12-28T00:00:00+01:00,172,115,Lohn Roger,2238.1,1,
3521,,,2022-12-28T00:00:00+01:00,172,115,Lohn Kevin,5471.65,1,
3522,,KbClientAccountEntry,2023-01-27T00:00:00+01:00,107,115,(Zahlung erstellt) Lastschrifteingang,78.0,1,262f18fa-b350-41b1-8fad-81ce53a40e67
3523,,KbClientAccountEntry,2023-01-31T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",117.95,1,c5d61f93-3bca-47e8-ba8f-657b1599f844
3524,,,2023-02-01T00:00:00+01:00,172,115,Lohn Kevin,5471.65,1,
3525,,,2023-02-01T00:00:00+01:00,172,115,Lohn Roger,2238.1,1,
3526,,KbClientAccountEntry,2023-02-06T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",3742.75,1,f94bc25c-2e43-4b69-900f-44763b7b4256
3527,,KbClientAccountEntry,2023-02-06T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",45.0,1,9441210f-9556-4cee-a1fd-ead417952e82
3528,,KbClientAccountEntry,2023-02-07T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",86.3,1,254d6cf4-5cfe-4f7a-b1bb-abea731f3917
3529,,KbClientAccountEntry,2023-02-07T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",29.55,1,38a70b88-4e92-4a7b-b8b9-3a85d38eae3f
3530,,KbClientAccountEntry,2023-02-07T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",48.6,1,951a7e96-f6a9-4977-9aef-5ac6ff0f688b
3531,,KbClientAccountEntry,2023-02-06T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",57.5,1,8c90cb9b-b821-4c01-806c-84b1106b1ab3
3532,,KbClientAccountEntry,2023-02-07T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",57.5,1,10bff89f-8f7e-4163-9bbd-1727d02f9b93
3533,,KbClientAccountEntry,2023-02-10T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",226.15,1,31a81fbb-2142-4234-b819-2265b0377558
3534,,KbClientAccountEntry,2023-02-22T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",34.9,1,71f25b66-809a-4db2-b901-46ebc110e356
3535,,KbClientAccountEntry,2023-02-28T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",145.95,1,cae8d46f-4713-4670-b57a-caaf1a930897
3536,,KbClientAccountEntry,2023-02-28T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",85.0,1,b19489c4-7600-438b-96b0-263fa348b8f3
3537,,,2023-02-28T00:00:00+01:00,172,115,Lohn Roger,2238.1,1,
3538,,,2023-02-28T00:00:00+01:00,172,115,Lohn Kevin,5471.65,1,
3539,,KbClientAccountEntry,2023-03-03T00:00:00+01:00,107,115,(Zahlung erstellt) Kontoübertrag,300.0,1,a0426ad8-285f-46f6-a1fb-585446736c13
3540,,KbClientAccountEntry,2023-03-16T00:00:00+01:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",101.0,1,39bac8cf-d94f-4b07-a685-8587ce101b7d
3541,932.0,KbClientAccountEntry,2023-03-20T00:00:00+01:00,115,113,Zahlungseingang,3500.0,1,
3542,,KbClientAccountEntry,2023-02-27T00:00:00+01:00,107,115,(Zahlung erstellt) Lastschrifteingang,78.0,1,a9d5d75b-3a00-4784-8eb8-85f33ee52fc9
3543,,KbClientAccountEntry,2023-03-28T00:00:00+02:00,107,115,(Zahlung erstellt) Lastschrifteingang,78.0,1,3d456445-c4c7-4040-8ea2-cb239d27d41f
3544,,KbClientAccountEntry,2023-03-31T00:00:00+02:00,107,115,"(Zahlung erstellt) Zahlung Inland (ES, IBAN, Postkontozahlung)",79.95,1,421b9364-9c62-4243-b272-6e94d936343f
3549,214.0,KbInvoice,2023-04-14T00:00:00+02:00,113,150,"Förderbeitrag G+ Stadtturmstr.10, 5400 Baden",1500.0,1,
3550,214.0,KbInvoice,2023-04-14T00:00:00+02:00,113,105,"Förderbeitrag G+ Stadtturmstr.10, 5400 Baden",0.0,1,
3551,215.0,KbInvoice,2023-04-13T00:00:00+02:00,113,150,"GEAK®Plus - Stadtturmstr.10, Baden",4317.548747,1,
3552,215.0,KbInvoice,2023-04-13T00:00:00+02:00,113,150,"GEAK®Plus - Stadtturmstr.10, Baden",-1500.0,1,
3553,215.0,KbInvoice,2023-04-13T00:00:00+02:00,113,105,"GEAK®Plus - Stadtturmstr.10, Baden",332.451253,1,
3554,215.0,KbInvoice,2023-04-13T00:00:00+02:00,113,105,"GEAK®Plus - Stadtturmstr.10, Baden",0.0,1,
3555,216.0,KbInvoice,2023-04-21T00:00:00+02:00,113,150,"EN - Töndler 5, Gränichen AG, MFH+Gew",1850.0,1,
3556,216.0,KbInvoice,2023-04-21T00:00:00+02:00,113,105,"EN - Töndler 5, Gränichen AG, MFH+Gew",142.45,1,
3563,218.0,KbInvoice,2023-04-21T00:00:00+02:00,113,150,"Förderbeitrag G+ Mellingerstrasse 1, 5400 Baden",1500.0,1,
3564,218.0,KbInvoice,2023-04-21T00:00:00+02:00,113,105,"Förderbeitrag G+ Mellingerstrasse 1, 5400 Baden",0.0,1,
3567,217.0,KbInvoice,2023-04-21T00:00:00+02:00,113,150,"GEAK®Plus - Mellingerstr.1, Baden",5060.352832,1,
3568,217.0,KbInvoice,2023-04-21T00:00:00+02:00,113,150,"GEAK®Plus - Mellingerstr.1, Baden",-1500.0,1,
3569,217.0,KbInvoice,2023-04-21T00:00:00+02:00,113,150,"GEAK®Plus - Mellingerstr.1, Baden",0.0,1,
3570,217.0,KbInvoice,2023-04-21T00:00:00+02:00,113,105,"GEAK®Plus - Mellingerstr.1, Baden",389.647168,1,
3571,217.0,KbInvoice,2023-04-21T00:00:00+02:00,113,105,"GEAK®Plus - Mellingerstr.1, Baden",0.0,1,
3572,217.0,KbInvoice,2023-04-21T00:00:00+02:00,113,105,"GEAK®Plus - Mellingerstr.1, Baden",0.0,1,
3573,,KbBill,2023-04-11T00:00:00+02:00,237,107,(Lieferantenrechnung erstellt) Prov. RE Kantons-/Gemeindesteuer 21,2365.9,1,be099ffd-6126-4772-9249-888f7dcf8fd3
3575,,KbBill,2023-04-11T00:00:00+02:00,237,107,(Lieferantenrechnung erstellt) Prov. RE direkte Bundessteuer 21,2949.5,1,820e31e2-6688-42bd-8819-d45f322d6d67
3577,,KbBill,2023-02-03T00:00:00+01:00,220,107,(Lieferantenrechnung erstellt) Provisorische Steuern 23,840.0,1,4ea2667d-ebab-4a15-9281-bf7962b45c37
3579,,KbBill,2023-04-18T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Drucker Miete Q2 23,209.98,1,0788b553-1d6e-43e1-b84a-69175259aafd
3580,,KbBill,2023-04-18T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Drucker Miete Q2 23,16.17,1,0788b553-1d6e-43e1-b84a-69175259aafd
3581,,KbBill,2023-04-17T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Mehrkosten Druckgebühren,37.19,1,037186e1-7b8b-4684-a284-b0466d98f2c0
3582,,KbBill,2023-04-17T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Mehrkosten Druckgebühren,2.86,1,037186e1-7b8b-4684-a284-b0466d98f2c0
3585,,KbBill,2023-04-15T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Druckerpapier,28.69,1,4b0cf7f1-b418-4078-9a14-93e769956087
3586,,KbBill,2023-04-15T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Druckerpapier,2.21,1,4b0cf7f1-b418-4078-9a14-93e769956087
3587,,KbBill,2023-04-18T00:00:00+02:00,202,107,(Lieferantenrechnung erstellt) Druckerpapier,69.82,1,eefec1cc-6e50-4130-bc69-4182827a18cb
3588,,KbBill,2023-04-18T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Druckerpapier,5.38,1,eefec1cc-6e50-4130-bc69-4182827a18cb
3601,220.0,KbInvoice,2023-04-27T00:00:00+02:00,113,150,"Förderbeitrag G+ Güterstr.11, Spreitenbach",1500.0,1,
3602,220.0,KbInvoice,2023-04-27T00:00:00+02:00,113,105,"Förderbeitrag G+ Güterstr.11, Spreitenbach",0.0,1,
3605,219.0,KbInvoice,2023-04-26T00:00:00+02:00,113,150,"Gebäudeanalyse - Güterstrasse 11, Spreitenbach",6800.0,1,
3606,219.0,KbInvoice,2023-04-26T00:00:00+02:00,113,150,"Gebäudeanalyse - Güterstrasse 11, Spreitenbach",-1500.0,1,
3607,219.0,KbInvoice,2023-04-26T00:00:00+02:00,113,105,"Gebäudeanalyse - Güterstrasse 11, Spreitenbach",523.6,1,
3608,219.0,KbInvoice,2023-04-26T00:00:00+02:00,113,105,"Gebäudeanalyse - Güterstrasse 11, Spreitenbach",0.0,1,
3614,223.0,KbInvoice,2023-05-03T00:00:00+02:00,113,150,"Gesuch Widenplatz 12, Frick, AKB, Büro",1402.042711,1,
3615,223.0,KbInvoice,2023-05-03T00:00:00+02:00,113,105,"Gesuch Widenplatz 12, Frick, AKB, Büro",107.957289,1,
3616,221.0,KbInvoice,2023-05-04T00:00:00+02:00,113,150,"Gebäudeanalyse - Spitalstrasse 10, 5080 Laufenburg",8100.0,1,
3617,221.0,KbInvoice,2023-05-04T00:00:00+02:00,113,105,"Gebäudeanalyse - Spitalstrasse 10, 5080 Laufenburg",623.7,1,
3624,194.0,KbInvoice,2023-05-04T00:00:00+02:00,113,150,"EN - Bahnhofstr.44, Koblenz, GA",750.0,1,
3625,194.0,KbInvoice,2023-05-04T00:00:00+02:00,113,150,"EN - Bahnhofstr.44, Koblenz, GA",0.0,1,
3626,194.0,KbInvoice,2023-05-04T00:00:00+02:00,113,105,"EN - Bahnhofstr.44, Koblenz, GA",57.75,1,
3627,194.0,KbInvoice,2023-05-04T00:00:00+02:00,113,105,"EN - Bahnhofstr.44, Koblenz, GA",0.0,1,
3628,967.0,KbClientAccountEntry,2023-04-11T00:00:00+02:00,115,113,Zahlungseingang,300.0,1,
3629,224.0,KbInvoice,2023-05-05T00:00:00+02:00,113,222,"Planung Sanitär - Tellstr.5/5a, Weinfelden",3249.7625,1,
3630,224.0,KbInvoice,2023-05-05T00:00:00+02:00,113,105,"Planung Sanitär - Tellstr.5/5a, Weinfelden",250.231713,1,
